type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,hour_of_day
CASH_IN,64093.56,2204126.0,2268219.8,1034443.2,970349.6,10
PAYMENT,24980.46,20323.0,0.0,0.0,0.0,11
PAYMENT,10211.65,141128.0,130916.35,0.0,0.0,20
CASH_OUT,93312.52,0.0,0.0,2431126.0,2524438.5,12
PAYMENT,1929.81,0.0,0.0,0.0,0.0,19
CASH_IN,175021.5,18952.0,193973.5,0.0,0.0,21
CASH_OUT,216555.8,32678.0,0.0,877708.25,1094264.1,21
CASH_IN,162929.2,1449386.6,1612315.9,819333.1,656403.94,20
CASH_IN,168811.2,10172279.0,10341090.0,1628168.0,1669310.5,19
CASH_OUT,7577.08,0.0,0.0,10698348.0,10705925.0,15
CASH_OUT,110055.99,154467.0,44411.01,185258.95,295314.94,16
CASH_IN,148035.58,3235698.0,3383733.8,1081700.0,933664.44,13
TRANSFER,157977.98,237767.2,79789.23,2219102.8,2377080.8,13
CASH_IN,130871.62,7493425.0,7624296.5,579130.4,448258.75,17
PAYMENT,10083.77,86368.97,76285.2,0.0,0.0,18
CASH_OUT,374619.9,850672.0,476052.1,0.0,374619.9,12
CASH_OUT,150102.81,0.0,0.0,257421.55,407524.38,23
CASH_OUT,122631.91,0.0,0.0,8640460.0,8763092.0,20
CASH_OUT,90278.78,0.0,0.0,2511953.5,2602232.2,20
CASH_OUT,36348.18,0.0,0.0,140456.6,66958.78,8
PAYMENT,20188.64,205978.0,185789.36,0.0,0.0,20
CASH_OUT,140197.77,0.0,0.0,1076746.0,1115179.1,14
TRANSFER,883864.0,0.0,0.0,4463027.0,5346891.0,20
PAYMENT,1198.38,21949.37,20750.99,0.0,0.0,18
PAYMENT,8176.95,193462.0,185285.05,0.0,0.0,10
CASH_IN,557574.1,1600192.0,2157766.0,1361735.5,804161.44,21
PAYMENT,7391.55,0.0,0.0,0.0,0.0,20
CASH_IN,328738.7,1070.0,329808.7,0.0,0.0,19
CASH_OUT,190952.73,11596.0,0.0,6297269.0,6839536.0,14
PAYMENT,48196.68,56159.0,7962.32,0.0,0.0,12
CASH_IN,42502.16,2726389.0,2768891.0,297870.97,255368.81,20
TRANSFER,904130.75,28300.0,0.0,723052.4,1627183.1,11
CASH_OUT,338036.38,86552.0,0.0,26281.66,364318.03,11
CASH_IN,175.97,1841817.2,1841993.2,138962.23,138786.27,9
CASH_IN,152046.8,146465.0,298511.8,88970.08,0.0,19
CASH_IN,306191.62,4710116.5,5016308.0,937695.94,631504.3,10
CASH_OUT,153665.52,0.0,0.0,163379.98,317045.5,12
DEBIT,2258.21,93620.0,91361.79,87958.81,90217.02,18
PAYMENT,15689.2,300.0,0.0,0.0,0.0,10
CASH_OUT,256820.53,20682.0,0.0,909693.9,1166514.4,11
CASH_OUT,66057.59,0.0,0.0,169919.19,235976.77,18
PAYMENT,15933.58,42923.85,26990.26,0.0,0.0,14
CASH_IN,86579.17,1778.0,88357.17,0.0,0.0,19
CASH_OUT,59458.27,45661.0,0.0,0.0,59458.27,14
CASH_IN,463300.0,2043.0,465343.0,0.0,0.0,15
PAYMENT,15435.16,0.0,0.0,0.0,0.0,22
TRANSFER,1459180.1,1459180.1,0.0,0.0,0.0,16
TRANSFER,610840.4,5089.0,0.0,0.0,610840.4,16
PAYMENT,14317.29,0.0,0.0,0.0,0.0,21
PAYMENT,11500.2,103576.0,92075.8,0.0,0.0,22
PAYMENT,12003.42,0.0,0.0,0.0,0.0,12
CASH_OUT,288545.3,659.0,0.0,0.0,288545.3,20
CASH_OUT,121723.6,0.0,0.0,812821.9,934545.5,13
CASH_OUT,241745.84,0.0,0.0,696043.8,937789.7,13
PAYMENT,23118.78,0.0,0.0,0.0,0.0,20
PAYMENT,12327.91,205182.0,192854.1,0.0,0.0,15
PAYMENT,9153.73,0.0,0.0,0.0,0.0,14
CASH_OUT,270614.78,903.0,0.0,58460.61,329075.38,13
CASH_OUT,310965.62,1063.0,0.0,264617.72,575583.3,20
PAYMENT,6730.62,0.0,0.0,0.0,0.0,20
PAYMENT,9080.41,0.0,0.0,0.0,0.0,15
PAYMENT,7820.49,0.0,0.0,0.0,0.0,17
CASH_OUT,12068.45,0.0,0.0,87200.18,99268.63,18
PAYMENT,12917.78,73544.85,60627.08,0.0,0.0,15
CASH_OUT,601841.3,38456.0,0.0,74632.92,676474.25,17
PAYMENT,35214.45,1206.0,0.0,0.0,0.0,11
CASH_OUT,353662.88,19980.0,0.0,375855.28,729518.1,11
CASH_OUT,309529.66,7333.0,0.0,0.0,309529.66,12
CASH_OUT,96659.41,0.0,0.0,503300.2,599959.6,11
PAYMENT,8645.99,0.0,0.0,0.0,0.0,20
TRANSFER,2631335.0,0.0,0.0,5011921.5,7643256.5,12
CASH_OUT,476953.38,50207.0,0.0,97798.94,574752.3,16
CASH_OUT,114186.67,28671.73,0.0,1321535.6,1435722.4,10
CASH_IN,83407.39,845094.0,928501.4,465917.8,382510.4,20
CASH_IN,83380.98,513365.12,596746.1,13054057.0,12970676.0,20
PAYMENT,254.14,24062.0,23807.86,0.0,0.0,18
CASH_OUT,32718.68,0.0,0.0,1797421.1,1830139.9,19
PAYMENT,5176.47,0.0,0.0,0.0,0.0,15
PAYMENT,20985.84,15260.0,0.0,0.0,0.0,13
PAYMENT,16057.57,0.0,0.0,0.0,0.0,23
PAYMENT,1900.04,0.0,0.0,0.0,0.0,19
CASH_OUT,179381.1,9174.0,0.0,801902.2,981283.25,11
CASH_OUT,63471.77,0.0,0.0,159641.52,223113.28,13
CASH_OUT,191566.88,0.0,0.0,2322072.5,2513639.5,13
CASH_OUT,77583.93,55760.0,0.0,3336582.8,3414166.5,15
CASH_OUT,311293.0,148.0,0.0,1179871.0,1491164.0,11
CASH_OUT,127591.8,159.0,0.0,1687534.8,1815126.5,16
PAYMENT,7631.65,990317.0,982685.4,0.0,0.0,14
TRANSFER,241772.19,0.0,0.0,551197.1,792969.3,20
PAYMENT,4470.98,52656.0,48185.02,0.0,0.0,20
CASH_OUT,140729.06,0.0,0.0,245004.92,385733.97,20
PAYMENT,11836.21,0.0,0.0,0.0,0.0,13
CASH_OUT,492383.88,206097.0,0.0,151636.03,644019.94,14
PAYMENT,1487.65,186.0,0.0,0.0,0.0,23
CASH_OUT,121378.23,0.0,0.0,391412.94,512791.16,16
PAYMENT,10340.18,0.0,0.0,0.0,0.0,19
CASH_IN,147980.6,176534.69,324515.28,1075058.8,927078.1,21
CASH_IN,455817.6,699576.5,1155394.1,527294.2,71476.58,22
CASH_OUT,593583.4,20181.0,0.0,660829.9,1254413.2,15
PAYMENT,9435.01,0.0,0.0,0.0,0.0,14
CASH_OUT,264738.38,14.0,0.0,0.0,264738.38,18
PAYMENT,3236.73,111955.0,108718.27,0.0,0.0,4
PAYMENT,17786.34,0.0,0.0,0.0,0.0,18
CASH_OUT,366364.75,30571.0,0.0,25210.6,391575.34,19
PAYMENT,2640.09,205902.17,203262.1,0.0,0.0,18
PAYMENT,9165.37,11555.0,2389.63,0.0,0.0,1
PAYMENT,6647.72,12006.0,5358.28,0.0,0.0,15
CASH_OUT,39837.48,0.0,0.0,528784.5,568621.94,15
PAYMENT,26727.02,405298.34,378571.3,0.0,0.0,16
CASH_OUT,37658.2,0.0,0.0,947240.1,1019386.94,12
CASH_OUT,80056.21,145616.0,65559.79,0.0,80056.21,22
CASH_OUT,80508.84,0.0,0.0,3796070.2,3876579.0,18
CASH_IN,126322.54,1783222.2,1909544.8,4159362.0,4033039.5,11
CASH_IN,182636.88,32007.0,214643.88,0.0,0.0,19
TRANSFER,795392.1,0.0,0.0,7225183.5,8020575.5,18
PAYMENT,31960.99,127572.0,95611.01,0.0,0.0,22
CASH_IN,101576.18,2315333.2,2416909.5,289160.44,187584.27,20
CASH_OUT,24268.47,0.0,0.0,216140.92,240409.39,11
CASH_OUT,110147.87,0.0,0.0,139288.62,249436.48,16
CASH_OUT,280352.0,0.0,0.0,7399171.0,7679523.0,19
PAYMENT,16007.54,984464.4,968456.8,0.0,0.0,14
CASH_IN,304149.72,5837017.5,6141167.5,14338130.0,14033981.0,19
CASH_OUT,103758.8,0.0,0.0,301051.8,404810.62,10
CASH_IN,150907.56,242.0,151149.56,899832.7,748925.1,17
CASH_IN,193492.33,542316.6,735808.94,3036839.0,2843346.8,2
CASH_OUT,351510.84,564261.0,212750.17,175043.53,526554.4,11
CASH_OUT,124410.39,44327.0,0.0,129933.64,254344.03,19
PAYMENT,11920.81,0.0,0.0,0.0,0.0,9
PAYMENT,4251.62,229244.12,224992.5,0.0,0.0,18
CASH_OUT,142503.16,0.0,0.0,192640.6,463052.88,21
TRANSFER,289629.78,0.0,0.0,327531.66,617161.44,18
CASH_OUT,277446.72,416.0,0.0,0.0,277446.72,14
CASH_OUT,360245.5,0.0,0.0,749689.2,1109934.8,12
TRANSFER,354739.5,0.0,0.0,427400.8,1021388.4,18
CASH_IN,339508.75,14680.0,354188.75,4388.4,0.0,12
CASH_OUT,468010.66,20137.0,0.0,1002052.25,1470062.9,13
CASH_IN,211574.45,27420.0,238994.45,0.0,0.0,10
CASH_OUT,45395.9,116662.0,71266.1,471674.94,517070.84,18
CASH_OUT,127731.3,61878.0,0.0,0.0,127731.3,11
PAYMENT,21794.67,92024.0,70229.33,0.0,0.0,9
CASH_OUT,23105.83,206904.0,183798.17,144197.08,112646.32,17
CASH_OUT,28903.48,0.0,0.0,709960.25,738863.7,18
CASH_OUT,229642.48,0.0,0.0,2513432.2,2743074.8,10
CASH_OUT,228820.2,99477.0,0.0,6029292.0,6258112.5,18
CASH_IN,2158.27,2080146.4,2082304.6,54591.98,52433.72,22
CASH_OUT,112739.9,0.0,0.0,3441493.0,3554233.0,13
CASH_OUT,212334.69,0.0,0.0,4489121.5,4701456.0,14
PAYMENT,3233.05,0.0,0.0,0.0,0.0,18
PAYMENT,21244.75,455164.0,433919.25,0.0,0.0,12
CASH_OUT,159067.62,0.0,0.0,5812123.5,7236150.0,13
CASH_IN,136487.05,7981442.5,8117929.5,1379105.1,1242618.1,20
TRANSFER,277761.53,1472238.9,1194477.4,0.0,606954.25,18
CASH_OUT,171767.23,106770.68,0.0,485307.1,657074.3,16
PAYMENT,4341.87,116580.5,112238.63,0.0,0.0,9
PAYMENT,2417.39,0.0,0.0,0.0,0.0,14
CASH_IN,341815.94,49993.0,391808.94,19724.0,0.0,12
CASH_IN,418806.78,1070205.0,1489011.8,1750941.0,1332134.2,19
PAYMENT,10268.16,950164.0,939895.8,0.0,0.0,15
CASH_IN,228089.23,5734242.0,5962331.0,560026.3,331937.1,20
DEBIT,3138.14,98534.0,95395.86,552266.4,555404.5,18
CASH_IN,68572.3,1689231.6,1757804.0,955938.7,887366.4,15
CASH_OUT,333389.6,0.0,0.0,470705.7,933618.0,19
PAYMENT,11603.95,104781.0,93177.05,0.0,0.0,23
CASH_OUT,300650.66,6073.0,0.0,178314.34,478965.0,15
CASH_IN,11460.68,538.0,11998.68,2787709.0,2776248.5,15
CASH_IN,240465.88,94942.0,335407.88,1032437.2,791971.3,15
CASH_OUT,369819.7,0.0,0.0,1027557.2,1397376.9,9
PAYMENT,5191.05,10816.0,5624.95,0.0,0.0,16
PAYMENT,13674.54,0.0,0.0,0.0,0.0,17
PAYMENT,14416.81,20214.0,5797.19,0.0,0.0,11
CASH_OUT,173434.47,0.0,0.0,2202668.8,2376103.2,15
CASH_OUT,72556.18,0.0,0.0,1973619.6,2046175.9,13
PAYMENT,6567.69,7465.12,897.43,0.0,0.0,20
CASH_OUT,96879.09,174.0,0.0,0.0,96879.09,20
CASH_IN,222603.44,39969.0,262572.44,0.0,0.0,19
CASH_OUT,201826.88,0.0,0.0,836000.06,1040626.4,13
CASH_IN,168069.73,21334.0,189403.73,2148582.5,1980512.8,13
CASH_IN,13102.76,6007581.5,6020684.5,168599.05,155496.28,20
CASH_IN,41350.87,10119.0,51469.87,0.0,0.0,16
CASH_OUT,157962.86,0.0,0.0,731597.0,889559.8,19
CASH_OUT,538946.0,0.0,0.0,6971705.5,7665202.5,17
CASH_OUT,11477.44,0.0,0.0,2730811.5,2742288.8,15
TRANSFER,609796.25,0.0,0.0,8347309.5,8957106.0,10
CASH_OUT,458279.66,40287.0,0.0,3846839.5,4305119.5,13
PAYMENT,7708.52,0.0,0.0,0.0,0.0,13
CASH_IN,140213.78,112026.49,252240.27,604036.06,758933.75,10
CASH_IN,267173.62,22206.0,289379.62,7657140.5,7389966.5,19
CASH_IN,105209.3,163376.0,268585.3,323471.62,8295.44,19
CASH_OUT,122810.79,13440.0,0.0,247126.05,369936.84,10
CASH_OUT,401893.75,0.0,0.0,1138786.8,1540680.5,13
TRANSFER,10000000.0,0.0,0.0,20000000.0,34381764.0,16
TRANSFER,343255.94,33934.0,0.0,280878.34,624134.25,13
PAYMENT,11009.56,122852.0,111842.44,0.0,0.0,20
CASH_IN,75145.15,2743475.2,2818620.2,1960247.4,1885102.2,12
PAYMENT,64256.91,0.0,0.0,0.0,0.0,12
CASH_IN,173080.42,3395396.8,3568477.2,2296386.8,2123306.5,15
CASH_IN,47669.36,305443.0,353112.38,292122.06,244452.69,20
CASH_OUT,114012.14,329.0,0.0,0.0,114012.14,11
CASH_IN,84282.96,11033431.0,11117714.0,368521.66,284238.7,14
CASH_OUT,301358.38,13757.06,0.0,611012.0,912370.4,17
CASH_OUT,112360.85,32094.0,0.0,0.0,112360.85,17
PAYMENT,12441.16,5065.0,0.0,0.0,0.0,22
CASH_OUT,229332.23,11626.0,0.0,4950705.0,5180037.5,19
CASH_OUT,5427.89,45219.0,39791.11,256070.98,261498.88,14
TRANSFER,497267.1,0.0,0.0,3154872.8,3652139.8,19
PAYMENT,21346.47,423499.62,402153.16,0.0,0.0,16
PAYMENT,6513.92,0.0,0.0,0.0,0.0,11
TRANSFER,229762.52,75468.0,0.0,0.0,229762.52,22
PAYMENT,1150.71,31496.0,30345.29,0.0,0.0,16
PAYMENT,2579.7,0.0,0.0,0.0,0.0,9
PAYMENT,45399.56,231602.0,186202.44,0.0,0.0,13
CASH_IN,296785.06,12310.0,309095.06,123237.6,0.0,11
CASH_IN,230587.62,3825849.0,4056436.5,2180961.2,1950373.5,20
CASH_OUT,126367.42,0.0,0.0,202433.47,328800.9,17
CASH_IN,127294.85,20018.0,147312.84,0.0,0.0,13
PAYMENT,10020.3,26738.0,16717.7,0.0,0.0,12
TRANSFER,3647943.2,65888.0,0.0,0.0,3647943.2,10
CASH_OUT,69016.79,0.0,0.0,3356128.2,3425145.0,18
CASH_OUT,279546.16,35279.0,0.0,12393.06,291939.22,14
CASH_IN,67734.62,523.0,68257.62,183630.2,115895.58,11
TRANSFER,2402338.5,0.0,0.0,2416455.0,4818793.5,16
CASH_OUT,478747.06,36410.0,0.0,0.0,478747.06,15
CASH_OUT,503158.44,72529.0,0.0,2855040.8,3358199.2,11
CASH_OUT,55503.86,0.0,0.0,1827347.0,1882850.9,12
CASH_IN,96809.29,4104776.0,4201585.5,2699733.8,2333568.8,18
CASH_OUT,5862.39,33600.0,27737.61,0.0,5862.39,14
PAYMENT,20361.72,16862.0,0.0,0.0,0.0,22
CASH_OUT,255723.58,0.0,0.0,3462004.0,3717727.5,17
PAYMENT,6347.7,0.0,0.0,0.0,0.0,14
CASH_OUT,246278.27,487749.0,241470.73,0.0,246278.27,19
CASH_IN,24663.93,11043.0,35706.93,243702.81,219038.89,14
PAYMENT,6389.35,0.0,0.0,0.0,0.0,17
CASH_OUT,208756.47,0.0,0.0,5944977.5,6153734.0,10
CASH_OUT,360597.22,254.0,0.0,61588.02,422185.22,11
CASH_OUT,388990.78,0.0,0.0,1582344.4,1971335.1,21
CASH_IN,44102.78,1527220.0,1571322.9,854077.94,809975.2,12
PAYMENT,31197.85,0.0,0.0,0.0,0.0,13
CASH_IN,205727.9,5243836.0,5449564.0,1321550.4,2068570.8,15
PAYMENT,23268.73,0.0,0.0,0.0,0.0,15
PAYMENT,3924.64,161058.0,157133.36,0.0,0.0,10
PAYMENT,6182.13,61912.0,55729.87,0.0,0.0,19
CASH_OUT,206060.7,1009.0,0.0,264916.34,470977.03,20
PAYMENT,7480.33,0.0,0.0,0.0,0.0,20
CASH_IN,293959.03,452910.0,746869.0,1611426.8,1317467.8,9
TRANSFER,404659.84,397207.0,0.0,160670.95,565330.8,14
CASH_OUT,38883.2,0.0,0.0,488282.34,527165.56,22
PAYMENT,18037.62,31472.0,13434.38,0.0,0.0,19
PAYMENT,66370.65,0.0,0.0,0.0,0.0,12
CASH_OUT,81935.02,442803.97,360868.94,2629777.0,2711712.0,10
CASH_OUT,18846.69,0.0,0.0,1392696.1,1411542.8,16
CASH_OUT,128230.48,158427.0,30196.52,0.0,128230.48,18
CASH_IN,261987.47,4273546.0,4535533.5,1407045.8,1145058.2,20
CASH_IN,313160.16,1913327.6,2226487.8,1272298.1,959138.0,19
PAYMENT,10855.41,0.0,0.0,0.0,0.0,18
CASH_OUT,243462.66,30284.0,0.0,52157.0,125116.93,13
PAYMENT,28518.17,122873.0,94354.83,0.0,0.0,12
PAYMENT,806.24,49532.0,48725.76,0.0,0.0,23
PAYMENT,360.01,10424.11,10064.1,0.0,0.0,16
CASH_OUT,190785.78,20701.0,0.0,0.0,190785.78,20
TRANSFER,346198.47,54696.97,0.0,506323.44,852521.94,15
CASH_OUT,399731.94,98703.0,0.0,764735.8,975861.6,13
CASH_IN,77213.04,1529577.2,1606790.4,1957258.5,1880045.4,19
PAYMENT,16983.91,0.0,0.0,0.0,0.0,12
PAYMENT,7408.68,80028.0,72619.32,0.0,0.0,9
CASH_IN,254135.77,15195631.0,15449767.0,429646.47,175510.7,19
CASH_IN,110775.55,2933084.8,3043860.2,817208.8,706433.25,14
PAYMENT,11148.4,0.0,0.0,0.0,0.0,13
CASH_IN,8154.09,6360005.0,6368159.0,236618.23,228464.14,14
CASH_OUT,16773.94,5023.0,0.0,402291.03,419064.97,9
CASH_IN,137025.2,3519884.5,3656909.8,594234.0,1393448.5,14
CASH_IN,122875.0,14022.0,136897.0,289711.12,166836.12,19
PAYMENT,4257.55,49552.0,45294.45,0.0,0.0,23
CASH_OUT,112458.12,0.0,0.0,1143868.9,1256327.0,20
CASH_IN,1960.72,3618758.2,3620719.0,915804.7,913844.0,19
PAYMENT,1420.72,0.0,0.0,0.0,0.0,19
PAYMENT,17576.53,79668.04,62091.51,0.0,0.0,19
PAYMENT,14344.72,132394.0,118049.28,0.0,0.0,18
PAYMENT,29968.7,48991.78,19023.08,0.0,0.0,16
CASH_OUT,110851.59,137.0,0.0,0.0,110851.59,21
CASH_IN,53456.98,21221.0,74677.98,3303013.8,3249556.8,17
CASH_OUT,329846.88,31314.0,0.0,584416.3,914263.2,11
CASH_OUT,118155.16,0.0,0.0,212165.61,330320.78,12
PAYMENT,16731.29,201898.5,185167.2,0.0,0.0,9
CASH_OUT,138250.14,2038.0,0.0,8136153.0,8274403.0,17
PAYMENT,3743.52,501.0,0.0,0.0,0.0,10
CASH_OUT,34070.93,0.0,0.0,239911.94,273982.88,12
CASH_IN,436626.38,7946340.0,8382966.5,537449.06,100822.73,23
TRANSFER,463407.9,0.0,0.0,1559893.1,2023301.0,11
CASH_OUT,440005.53,34230.0,0.0,104764.64,544770.2,18
CASH_IN,336195.94,4859178.0,5195373.5,4559522.0,4223326.0,11
PAYMENT,1661.17,21972.0,20310.83,0.0,0.0,3
CASH_OUT,49229.48,35244.0,0.0,1586002.8,1635232.2,19
PAYMENT,77.5,192620.98,192543.48,0.0,0.0,10
PAYMENT,7181.29,565.0,0.0,0.0,0.0,9
PAYMENT,2680.33,41180.67,38500.33,0.0,0.0,13
CASH_OUT,256003.19,0.0,0.0,3398287.8,3654291.0,9
PAYMENT,5364.09,40518.0,35153.91,0.0,0.0,9
PAYMENT,23106.65,0.0,0.0,0.0,0.0,21
CASH_OUT,181905.98,163.0,0.0,50940.17,232846.14,16
CASH_IN,55619.84,11966667.0,12022287.0,103150.87,47531.04,17
PAYMENT,6003.98,2024.0,0.0,0.0,0.0,17
CASH_IN,96494.18,34043.0,130537.18,0.0,0.0,18
PAYMENT,10309.64,15587.91,5278.27,0.0,0.0,19
TRANSFER,495692.66,0.0,0.0,1256555.8,1752248.4,15
CASH_OUT,106820.93,0.0,0.0,5055342.5,5666982.5,14
CASH_IN,172442.81,18845446.0,19017890.0,5633071.0,5460628.0,20
CASH_OUT,258022.95,22.0,0.0,0.0,258022.95,14
PAYMENT,8933.29,0.0,0.0,0.0,0.0,11
TRANSFER,766198.56,4430.42,0.0,2457688.5,3223887.0,12
CASH_IN,114269.59,55637.0,169906.6,429575.6,315306.0,13
CASH_OUT,201941.5,12221.55,0.0,2057484.5,2259426.0,19
CASH_IN,23614.12,39910.0,63524.12,0.0,0.0,19
PAYMENT,8148.48,40001.0,31852.52,0.0,0.0,14
CASH_OUT,329469.9,0.0,0.0,1573859.8,1903329.6,9
PAYMENT,9087.49,1846.0,0.0,0.0,0.0,14
PAYMENT,11168.91,45921.0,34752.09,0.0,0.0,15
CASH_IN,134060.89,1268751.4,1402812.2,231620.17,97559.28,12
CASH_IN,41156.63,19989226.0,20030382.0,355981.4,314824.78,12
PAYMENT,4528.98,0.0,0.0,0.0,0.0,22
CASH_IN,153209.98,3370433.0,3523643.0,2209744.0,2256072.0,19
PAYMENT,963.99,45822.09,44858.1,0.0,0.0,16
CASH_OUT,31523.44,0.0,0.0,62014.68,93538.12,17
CASH_OUT,31223.01,0.0,0.0,59833.31,91056.32,11
CASH_OUT,141774.83,0.0,0.0,337081.84,289983.75,11
PAYMENT,18416.66,11714.0,0.0,0.0,0.0,14
CASH_OUT,272085.75,0.0,0.0,1765812.9,2037898.6,13
CASH_IN,233483.2,11191435.0,11424919.0,544097.94,97029.03,20
CASH_OUT,435820.38,397.0,0.0,0.0,435820.38,15
CASH_IN,153905.38,11884.0,165789.38,0.0,0.0,19
CASH_OUT,134990.84,107407.0,0.0,0.0,134990.84,19
TRANSFER,243633.7,0.0,0.0,1899354.4,2142988.0,21
CASH_OUT,258920.56,0.0,0.0,2379277.0,2638197.5,19
CASH_IN,567296.75,52081.45,619378.2,55664.02,0.0,14
CASH_OUT,280616.2,0.0,0.0,729332.6,1009948.8,18
CASH_OUT,140482.22,16175.0,0.0,1145994.2,1286476.5,13
CASH_IN,208706.6,15601579.0,15810286.0,302940.34,94233.73,19
CASH_OUT,238523.98,0.0,0.0,1065132.5,1303656.5,12
CASH_OUT,47481.95,160426.0,112944.05,0.0,47481.95,9
PAYMENT,8364.28,21350.0,12985.72,0.0,0.0,13
CASH_IN,57535.62,20606.0,78141.62,518330.2,460794.56,14
PAYMENT,16644.48,9015.08,0.0,0.0,0.0,18
PAYMENT,17801.64,5427.41,0.0,0.0,0.0,13
PAYMENT,28101.79,20892.0,0.0,0.0,0.0,11
CASH_OUT,22223.16,20971.0,0.0,449886.56,472109.72,20
CASH_OUT,201386.6,49808.0,0.0,351173.3,552559.94,10
CASH_OUT,98986.75,445550.9,346564.16,915655.9,1014642.6,15
CASH_OUT,32382.31,32382.31,0.0,0.0,32382.31,2
CASH_OUT,37418.46,0.0,0.0,3475214.0,3512632.5,22
CASH_OUT,84386.62,0.0,0.0,98057.52,182444.14,20
CASH_OUT,99184.81,158.0,0.0,0.0,99184.81,17
TRANSFER,931186.44,2066.0,0.0,601089.25,1532275.6,13
PAYMENT,5907.88,456051.0,450143.12,0.0,0.0,20
PAYMENT,7636.54,499442.0,491805.47,0.0,0.0,14
TRANSFER,998240.56,697200.0,0.0,0.0,998240.56,14
TRANSFER,3525180.5,0.0,0.0,6957818.5,10482999.0,21
PAYMENT,4593.64,9387.0,4793.36,0.0,0.0,22
CASH_OUT,180519.62,2539.0,0.0,29899.04,210418.67,12
CASH_OUT,275680.66,27258.0,0.0,2859.06,278539.72,13
CASH_OUT,44780.8,0.0,0.0,87543.58,132324.38,19
CASH_OUT,249269.12,0.0,0.0,267557.22,713257.0,16
CASH_IN,30730.99,11004.0,41734.99,268979.44,238248.44,23
CASH_IN,2405.37,18348698.0,18351102.0,1332736.6,1330331.2,13
PAYMENT,20314.77,774624.44,754309.6,0.0,0.0,16
DEBIT,2780.13,70996.0,68215.87,1583028.9,1585809.1,16
CASH_OUT,491056.66,182340.81,0.0,30114134.0,30605190.0,10
PAYMENT,1598.19,93176.0,91577.81,0.0,0.0,22
PAYMENT,5673.63,485476.38,479802.75,0.0,0.0,19
PAYMENT,11818.61,120982.0,109163.39,0.0,0.0,13
PAYMENT,4480.94,0.0,0.0,0.0,0.0,1
PAYMENT,1331.67,112047.0,110715.33,0.0,0.0,20
CASH_IN,344428.06,15502.0,359930.06,0.0,0.0,10
CASH_IN,201731.88,3769253.0,3970985.0,590125.06,388393.2,15
CASH_IN,160333.95,20370142.0,20530476.0,1983271.9,1822938.0,15
PAYMENT,3904.44,1595.0,0.0,0.0,0.0,1
PAYMENT,81639.02,0.0,0.0,0.0,0.0,23
PAYMENT,14665.26,270181.0,255515.73,0.0,0.0,11
TRANSFER,961130.3,201419.0,0.0,189776.27,1150906.5,12
CASH_OUT,79.48,9939.0,9859.52,379979.22,380058.72,19
CASH_OUT,518197.34,10323.0,0.0,274004.28,792201.6,13
PAYMENT,12382.1,351561.62,339179.5,0.0,0.0,11
CASH_OUT,57681.86,16616.0,0.0,815565.06,873246.94,19
CASH_OUT,60605.73,138868.03,78262.3,82792.66,143398.39,16
CASH_IN,235867.58,1491374.5,1727242.1,1055535.5,819667.94,13
CASH_OUT,223917.34,0.0,0.0,534313.3,758230.7,11
PAYMENT,7871.44,0.0,0.0,0.0,0.0,17
PAYMENT,6592.31,50231.0,43638.69,0.0,0.0,9
CASH_OUT,389343.1,0.0,0.0,9222485.0,9611828.0,14
CASH_OUT,43629.52,39501.0,0.0,3080725.8,3124355.2,13
CASH_IN,207587.94,9062179.0,9269767.0,1439141.5,1231553.6,18
CASH_OUT,204366.11,952.0,0.0,6041216.5,6557045.5,20
CASH_OUT,10327.55,0.0,0.0,20452.27,30779.82,10
PAYMENT,30638.15,0.0,0.0,0.0,0.0,12
PAYMENT,42628.33,0.0,0.0,0.0,0.0,15
CASH_OUT,396820.12,0.0,0.0,3404581.8,3801402.0,16
PAYMENT,22261.89,0.0,0.0,0.0,0.0,9
TRANSFER,385308.97,0.0,0.0,1832742.4,2218051.2,19
CASH_OUT,86317.4,0.0,0.0,865646.06,2813392.0,12
PAYMENT,7723.46,200302.0,192578.55,0.0,0.0,14
CASH_OUT,155321.9,0.0,0.0,562100.94,717422.9,20
CASH_OUT,105528.64,0.0,0.0,223632.34,329161.0,20
CASH_OUT,145378.88,0.0,0.0,2764473.0,6284808.5,9
PAYMENT,20192.47,22910.49,2718.02,0.0,0.0,20
CASH_OUT,314773.97,25817.0,0.0,0.0,314773.97,11
CASH_OUT,193077.8,11413.0,0.0,14844.76,207922.56,17
PAYMENT,32526.47,31831.0,0.0,0.0,0.0,19
PAYMENT,2831.9,0.0,0.0,0.0,0.0,17
CASH_IN,65022.63,9526127.0,9591150.0,10045671.0,9980648.0,14
PAYMENT,9178.01,2063.0,0.0,0.0,0.0,19
PAYMENT,21643.49,51024.0,29380.51,0.0,0.0,17
PAYMENT,11016.1,29760.0,18743.9,0.0,0.0,20
CASH_IN,6633.08,1774603.8,1781236.8,907445.0,900811.94,12
CASH_OUT,296425.06,21140.0,0.0,18088366.0,18384792.0,12
CASH_IN,369832.3,20805.0,390637.3,270396.38,0.0,15
CASH_OUT,152411.48,11370.0,0.0,8128707.0,8281118.5,19
CASH_IN,282302.28,187.0,282489.28,267558.5,0.0,19
CASH_IN,225810.94,774.0,226584.94,21530.0,135625.89,19
CASH_OUT,381785.34,217113.0,0.0,0.0,381785.34,10
