type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,hour_of_day,isFraud
CASH_OUT,198883.67,7855.0,0.0,830391.25,1029274.94,18,0
CASH_OUT,37793.67,8409.0,0.0,253602.81,291396.5,11,0
CASH_OUT,248217.6,20527.0,0.0,226466.78,474684.38,9,0
CASH_OUT,147345.92,0.0,0.0,175751.66,323097.56,12,0
CASH_IN,19563.5,100807.0,120370.5,0.0,0.0,11,0
PAYMENT,10784.68,10405.0,0.0,0.0,0.0,10,0
CASH_OUT,247902.69,0.0,0.0,2559701.8,2807604.5,18,0
PAYMENT,3092.79,0.0,0.0,0.0,0.0,16,0
CASH_OUT,180256.45,0.0,0.0,222699.78,402956.22,11,0
PAYMENT,20991.93,27098.0,6106.07,0.0,0.0,21,0
DEBIT,2405.68,0.0,0.0,104741.35,107147.03,9,0
CASH_OUT,223987.66,0.0,0.0,434930.1,658917.75,20,0
CASH_IN,154673.14,3611557.2,3766230.2,193368.08,38694.94,22,0
PAYMENT,3474.66,0.0,0.0,0.0,0.0,10,0
CASH_OUT,30587.04,0.0,0.0,1384552.4,1428400.5,17,0
CASH_OUT,287939.9,60817.0,0.0,0.0,287939.9,14,0
PAYMENT,1661.1,0.0,0.0,0.0,0.0,20,0
CASH_OUT,162519.56,0.0,0.0,844653.0,1007172.56,17,0
PAYMENT,4633.74,0.0,0.0,0.0,0.0,9,0
CASH_OUT,413923.8,287127.0,0.0,802973.5,1216897.2,19,0
PAYMENT,6020.49,352759.28,346738.8,0.0,0.0,13,0
PAYMENT,976.97,7505.0,6528.03,0.0,0.0,0,0
CASH_IN,377764.3,102434.0,480198.3,61177.98,0.0,12,0
CASH_OUT,253205.25,19823.0,0.0,0.0,253205.25,9,0
TRANSFER,205827.95,0.0,0.0,4553847.0,4759675.0,15,0
CASH_IN,94261.14,3590878.2,3685139.2,494923.97,400662.84,11,0
CASH_OUT,97974.29,0.0,0.0,641720.94,739695.2,15,0
CASH_OUT,350416.16,0.0,0.0,958304.0,1308720.2,17,0
CASH_OUT,47687.76,0.0,0.0,1268859.8,1316547.5,14,0
CASH_OUT,251131.44,65639.0,0.0,51948.91,303080.34,13,0
TRANSFER,2738949.0,888.0,0.0,1164401.0,3903350.2,10,0
PAYMENT,6821.13,343564.06,336742.9,0.0,0.0,19,0
PAYMENT,7511.54,155325.45,147813.9,0.0,0.0,13,0
CASH_OUT,21830.92,25102.0,3271.08,599056.3,620887.25,11,0
CASH_OUT,94818.58,21496.0,0.0,0.0,94818.58,18,0
CASH_OUT,302200.38,0.0,0.0,413146.84,1001882.25,14,0
CASH_IN,20352.1,1574649.9,1595002.0,4609585.5,4589233.5,10,0
CASH_OUT,37010.09,101362.0,64351.91,1523722.1,1560732.2,23,0
CASH_OUT,601228.9,22857.0,0.0,609541.4,1210770.2,11,0
CASH_OUT,135511.14,0.0,0.0,1449490.4,1585001.5,10,0
CASH_IN,165337.2,391.0,165728.2,5504.92,0.0,15,0
PAYMENT,11614.41,0.0,0.0,0.0,0.0,11,0
CASH_IN,126544.27,50798.0,177342.27,64799.5,0.0,11,0
CASH_OUT,302.63,0.0,0.0,36760.16,37062.79,14,0
PAYMENT,6714.61,553.0,0.0,0.0,0.0,18,0
PAYMENT,1726.53,291159.2,289432.66,0.0,0.0,9,0
CASH_IN,81042.13,41609.0,122651.13,0.0,0.0,15,0
PAYMENT,65663.23,0.0,0.0,0.0,0.0,12,0
CASH_IN,128019.7,438376.0,566395.7,0.0,0.0,13,0
CASH_OUT,105855.49,40135.0,0.0,0.0,168710.5,18,0
CASH_OUT,322183.66,0.0,0.0,1382467.9,1704651.6,16,0
CASH_IN,248193.95,40085.0,288278.94,1435981.2,1187787.2,21,0
CASH_OUT,35475.62,1064.0,0.0,67605.93,103081.55,22,0
CASH_IN,92664.24,7856849.0,7949513.0,504607.38,411943.12,16,0
PAYMENT,5914.75,119920.78,114006.03,0.0,0.0,13,0
CASH_IN,70293.45,2663380.2,2733673.8,3917324.0,3847030.5,18,0
PAYMENT,10359.17,0.0,0.0,0.0,0.0,18,0
PAYMENT,6024.06,195.0,0.0,0.0,0.0,20,0
CASH_OUT,333729.12,0.0,0.0,777472.5,1111201.6,12,0
CASH_IN,226739.84,6852327.0,7079066.5,928239.6,701499.75,15,0
CASH_OUT,146885.73,15471.0,0.0,0.0,146885.73,19,0
CASH_OUT,301612.66,13908.0,0.0,1975709.5,2558616.0,16,0
TRANSFER,434425.12,29770.0,0.0,79242.16,513667.28,19,0
CASH_IN,143123.11,7767937.0,7911060.0,351619.2,208496.08,12,0
CASH_OUT,134.78,20206.0,20071.22,0.0,120913.03,19,0
CASH_IN,107851.63,107671.0,215522.62,12519.07,0.0,11,0
CASH_OUT,269776.25,50811.0,0.0,181411.3,451187.53,10,0
CASH_IN,247863.69,9580852.0,9828715.0,502291.06,254427.38,12,0
CASH_OUT,227634.64,7878.88,0.0,697502.4,1775158.1,13,0
PAYMENT,12383.89,991.0,0.0,0.0,0.0,14,0
CASH_OUT,272229.88,0.0,0.0,5468005.0,5740234.5,18,0
CASH_OUT,175743.38,0.0,0.0,203425.0,379168.38,21,0
PAYMENT,11636.07,0.0,0.0,0.0,0.0,19,0
CASH_IN,65524.29,4898615.5,4964139.5,341179.47,275655.2,12,0
PAYMENT,9284.62,10563.0,1278.38,0.0,0.0,14,0
PAYMENT,1266.45,0.0,0.0,0.0,0.0,12,0
CASH_OUT,72456.67,0.0,0.0,201736.58,274193.25,13,0
PAYMENT,23883.53,308425.0,284541.47,0.0,0.0,19,0
PAYMENT,8993.79,9056.0,62.21,0.0,0.0,19,0
PAYMENT,7842.8,376768.0,368925.2,0.0,0.0,14,0
CASH_OUT,251217.16,128069.0,0.0,23509.42,274726.56,13,0
CASH_OUT,229101.03,104730.0,0.0,360821.75,589922.75,18,0
TRANSFER,3591976.2,0.0,0.0,5108212.5,8700189.0,11,0
PAYMENT,11655.33,0.0,0.0,0.0,0.0,11,0
PAYMENT,3779.35,0.0,0.0,0.0,0.0,10,0
PAYMENT,18875.1,13826.0,0.0,0.0,0.0,15,0
PAYMENT,9024.55,0.0,0.0,0.0,0.0,11,0
TRANSFER,642456.3,9302.65,0.0,1436745.0,2079201.4,20,0
PAYMENT,15811.83,0.0,0.0,0.0,0.0,11,0
CASH_IN,147955.9,3656330.2,3804286.2,318977.88,171021.98,18,0
CASH_IN,40969.92,119561.0,160530.92,0.0,0.0,12,0
CASH_OUT,154653.19,72399.0,0.0,10148332.0,10302985.0,18,0
PAYMENT,7236.89,0.0,0.0,0.0,0.0,14,0
CASH_OUT,130165.02,0.0,0.0,1553237.6,1238246.6,16,0
CASH_OUT,104233.9,0.0,0.0,108094.45,212328.34,13,0
CASH_OUT,194275.06,32402.0,0.0,0.0,194275.06,18,0
PAYMENT,6292.87,882817.0,876524.1,0.0,0.0,0,0
PAYMENT,15764.9,213282.4,197517.52,0.0,0.0,19,0
CASH_OUT,32311.88,0.0,0.0,1228051.5,1260363.4,12,0
TRANSFER,2528852.5,113159.0,0.0,1807098.9,4335951.5,13,0
CASH_OUT,268116.62,10405.0,0.0,0.0,268116.62,17,0
TRANSFER,981700.94,0.0,0.0,1415714.2,2397415.2,20,0
CASH_OUT,27590.98,0.0,0.0,273708.38,301299.34,17,0
PAYMENT,24449.52,2129.0,0.0,0.0,0.0,12,0
CASH_IN,357650.7,901836.56,1259487.2,2520602.5,2162951.8,9,0
PAYMENT,1297.04,155926.6,154629.56,0.0,0.0,19,0
CASH_OUT,87985.88,60421.0,0.0,0.0,87985.88,11,0
CASH_IN,213408.08,8097262.5,8310671.0,567234.44,353826.38,11,0
PAYMENT,1109.36,0.0,0.0,0.0,0.0,13,0
CASH_IN,206228.4,175966.84,382195.25,1235727.2,1202224.5,13,0
CASH_OUT,263519.62,0.0,0.0,802330.75,1065850.4,15,0
PAYMENT,18034.14,27777.0,9742.86,0.0,0.0,0,0
CASH_IN,60703.91,30810.0,91513.91,1259566.2,1198862.4,18,0
CASH_OUT,75236.77,0.0,0.0,159716.48,234953.25,19,0
PAYMENT,11946.44,0.0,0.0,0.0,0.0,20,0
PAYMENT,40128.27,23341.0,0.0,0.0,0.0,10,0
PAYMENT,1296.84,75077.0,73780.16,0.0,0.0,14,0
CASH_IN,289468.7,1739728.0,2029196.8,2660416.8,2370948.0,13,0
CASH_OUT,236086.78,0.0,0.0,513733.4,749820.2,13,0
CASH_OUT,321374.72,0.0,0.0,326531.8,647906.5,15,0
PAYMENT,732.67,6335.0,5602.33,0.0,0.0,22,0
PAYMENT,6696.85,99510.26,92813.41,0.0,0.0,20,0
CASH_OUT,256125.47,80671.0,0.0,0.0,256125.47,12,0
CASH_OUT,134444.1,0.0,0.0,6598375.5,6732819.5,20,0
CASH_OUT,185228.55,0.0,0.0,219081.19,404309.72,11,0
PAYMENT,19151.73,76943.0,57791.27,0.0,0.0,14,0
CASH_OUT,370169.84,0.0,0.0,591848.94,962018.8,23,0
CASH_OUT,362132.5,0.0,0.0,2464551.5,2826684.0,22,0
PAYMENT,34939.41,16915.0,0.0,0.0,0.0,12,0
PAYMENT,11593.78,50922.71,39328.93,0.0,0.0,21,0
CASH_OUT,219828.23,25614.0,0.0,241.0,86038.13,18,0
CASH_IN,179662.0,1039.0,180701.0,208513.4,28851.39,17,0
PAYMENT,44251.52,0.0,0.0,0.0,0.0,11,0
PAYMENT,6668.8,483174.0,476505.2,0.0,0.0,19,0
CASH_IN,216794.08,2594459.2,2811253.2,4911893.0,4695099.0,12,0
PAYMENT,1904.75,10345.0,8440.25,0.0,0.0,20,0
PAYMENT,1179.29,22406.0,21226.71,0.0,0.0,18,0
PAYMENT,2163.85,46422.0,44258.15,0.0,0.0,19,0
CASH_OUT,133575.98,541340.0,407764.03,1518068.0,1651644.0,20,0
TRANSFER,388059.88,0.0,0.0,5478896.0,5866956.0,11,0
CASH_OUT,312638.84,12876.0,0.0,522253.88,834892.75,10,0
CASH_OUT,257677.55,0.0,0.0,417787.5,675465.06,15,0
CASH_IN,130360.21,20662332.0,20792692.0,3411477.0,3281116.8,14,0
PAYMENT,4215.01,108411.09,104196.08,0.0,0.0,10,0
CASH_OUT,549044.94,12983.0,0.0,408150.88,957195.8,18,0
CASH_OUT,189265.7,0.0,0.0,528636.9,717902.56,16,0
CASH_IN,2135.49,2204281.2,2206416.8,135363.0,133227.52,17,0
TRANSFER,338293.4,0.0,0.0,4229148.5,4567442.0,11,0
PAYMENT,20283.15,120190.0,99906.85,0.0,0.0,18,0
CASH_OUT,142920.98,72133.35,0.0,317406.12,460327.12,19,0
CASH_OUT,76781.4,55414.0,0.0,2763.86,79545.26,19,0
PAYMENT,10001.27,79359.0,69357.73,0.0,0.0,12,0
CASH_OUT,35853.58,1292.0,0.0,15004.0,50857.58,11,0
CASH_OUT,68802.3,166.0,0.0,0.0,68802.3,22,0
CASH_OUT,39907.49,0.0,0.0,213448.81,253356.3,20,0
CASH_IN,268248.3,579527.3,847775.6,2310332.5,2042084.1,0,0
PAYMENT,23220.85,0.0,0.0,0.0,0.0,14,0
CASH_OUT,146259.1,0.0,0.0,266488.38,412747.47,19,0
CASH_IN,124198.23,5681009.5,5805208.0,1152197.8,1027999.56,19,0
TRANSFER,102087.51,0.0,0.0,488020.16,590107.7,9,0
PAYMENT,55087.56,52011.0,0.0,0.0,0.0,13,0
CASH_IN,103925.54,3018628.5,3122554.0,1171094.4,1067168.8,20,0
CASH_OUT,133139.56,0.0,0.0,824677.8,957817.4,18,0
CASH_OUT,108739.67,0.0,0.0,646667.5,755407.2,16,0
TRANSFER,730016.0,44101.95,0.0,1502586.2,2232602.2,17,0
CASH_OUT,82796.35,48981.0,0.0,2475261.8,2558058.2,17,0
PAYMENT,16384.42,0.0,0.0,0.0,0.0,21,0
CASH_OUT,157257.73,0.0,0.0,333982.88,491240.62,11,0
CASH_OUT,86869.29,0.0,0.0,4450198.0,4537067.0,18,0
CASH_IN,121589.37,3696574.5,3818163.8,20050924.0,19929334.0,20,0
CASH_OUT,33121.17,0.0,0.0,301150.84,210548.23,17,0
CASH_OUT,82387.12,78729.0,0.0,76606.26,158993.39,18,0
PAYMENT,3788.65,5359.0,1570.35,0.0,0.0,19,0
PAYMENT,5139.33,1743.0,0.0,0.0,0.0,19,0
CASH_OUT,379205.2,16373.0,0.0,0.0,379205.2,11,0
CASH_IN,472978.6,3313534.2,3786513.0,487941.47,14962.88,21,0
CASH_OUT,87943.93,40621.0,0.0,334701.44,422645.38,19,0
CASH_IN,166847.34,5782595.0,5949442.0,777681.56,610834.25,17,0
CASH_IN,223690.48,29659.0,253349.48,178656.58,0.0,22,0
PAYMENT,9318.25,0.0,0.0,0.0,0.0,17,0
CASH_OUT,49447.06,0.0,0.0,459036.47,508483.53,15,0
PAYMENT,15689.66,0.0,0.0,0.0,0.0,14,0
CASH_IN,191758.88,87938.0,279696.88,0.0,0.0,18,0
CASH_OUT,116930.97,214409.0,97478.03,573953.6,690884.56,21,0
CASH_IN,40677.78,6532.0,47209.78,1459628.0,1418950.2,19,0
CASH_OUT,227850.27,0.0,0.0,11040521.0,11268371.0,8,0
CASH_OUT,365066.4,8296.0,0.0,0.0,365066.4,11,0
PAYMENT,3785.11,1320.0,0.0,0.0,0.0,19,0
CASH_IN,86054.3,7559360.5,7645415.0,168402.06,82347.76,16,0
CASH_OUT,117199.15,0.0,0.0,470817.56,588016.7,19,0
CASH_IN,83854.52,40394.0,124248.52,0.0,0.0,19,0
CASH_OUT,168319.45,191.0,0.0,25882.14,194201.6,12,0
PAYMENT,3074.31,0.0,0.0,0.0,0.0,19,0
CASH_OUT,26843.22,0.0,0.0,915071.2,941914.4,12,0
CASH_OUT,144009.9,85360.0,0.0,1407527.4,1551537.4,20,0
PAYMENT,3574.75,160825.0,157250.25,0.0,0.0,15,0
CASH_OUT,190568.75,72208.0,0.0,0.0,190568.75,12,0
CASH_IN,358390.88,3926635.8,4285026.5,5301927.5,4943536.5,14,0
CASH_OUT,51583.81,0.0,0.0,439615.94,491199.75,14,0
CASH_OUT,190726.52,0.0,0.0,2184626.8,2375353.2,19,0
CASH_OUT,87642.75,1190.0,0.0,1215674.0,1303316.8,12,0
TRANSFER,109648.98,12957.0,0.0,1350236.8,1459885.8,21,0
PAYMENT,13769.03,0.0,0.0,0.0,0.0,17,0
PAYMENT,3892.78,5792.0,1899.22,0.0,0.0,10,0
CASH_IN,350907.9,37391.0,388298.9,66249.05,0.0,13,0
PAYMENT,3698.7,253064.0,249365.3,0.0,0.0,19,0
CASH_IN,489426.16,5091105.5,5580532.0,4608302.0,4118875.8,13,0
PAYMENT,12198.59,31396.0,19197.41,0.0,0.0,22,0
PAYMENT,20306.22,0.0,0.0,0.0,0.0,16,0
PAYMENT,9755.55,30732.8,20977.24,0.0,0.0,10,0
CASH_OUT,292679.12,0.0,0.0,1256056.9,1548736.0,11,0
CASH_IN,336640.56,21922048.0,22258688.0,1769946.8,1433306.1,9,0
CASH_OUT,245330.17,3877.0,0.0,482.81,245812.98,14,0
PAYMENT,7312.23,16842.0,9529.77,0.0,0.0,9,0
CASH_OUT,83003.22,66297.0,0.0,1360684.8,1443688.0,14,0
CASH_IN,81304.51,2847751.8,2929056.2,2982841.8,2901537.2,14,0
PAYMENT,5181.11,48634.0,43452.89,0.0,0.0,19,0
PAYMENT,7766.06,0.0,0.0,0.0,0.0,12,0
CASH_OUT,416731.44,70227.0,0.0,156081.58,572813.0,14,0
CASH_IN,80561.7,11939.0,92500.7,0.0,0.0,16,0
TRANSFER,308751.1,0.0,0.0,4261390.0,4570141.0,11,0
CASH_OUT,89398.9,0.0,0.0,5244218.5,5333617.5,21,0
TRANSFER,765897.25,153260.0,0.0,548246.06,1314143.2,12,0
PAYMENT,13557.83,6715.0,0.0,0.0,0.0,13,0
CASH_OUT,203927.7,0.0,0.0,530086.75,734014.44,13,0
CASH_OUT,98919.41,233.0,0.0,404963.4,503882.8,14,0
CASH_IN,283963.25,2587635.8,2871599.0,416143.9,132180.64,19,0
PAYMENT,4210.6,0.0,0.0,0.0,0.0,19,0
PAYMENT,648.35,193469.12,192820.77,0.0,0.0,16,0
PAYMENT,11342.2,106806.0,95463.8,0.0,0.0,20,0
CASH_OUT,143175.84,1054.0,0.0,2997298.0,3140473.8,13,0
PAYMENT,14410.93,125.0,0.0,0.0,0.0,10,0
CASH_IN,60970.78,6796514.5,6857485.5,576499.44,515528.62,14,0
CASH_OUT,19244.19,0.0,0.0,943602.56,962846.75,21,0
CASH_OUT,339660.28,0.0,0.0,701982.25,1041642.56,18,0
PAYMENT,20517.99,33046.0,12528.01,0.0,0.0,13,0
CASH_IN,41424.31,11781778.0,11823202.0,826114.5,784690.2,12,0
CASH_OUT,98463.11,0.0,0.0,148761.2,247224.31,11,0
CASH_OUT,368935.25,168744.0,0.0,0.0,368935.25,17,0
PAYMENT,15910.68,0.0,0.0,0.0,0.0,14,0
TRANSFER,592443.56,0.0,0.0,1131249.5,1723693.1,10,0
CASH_OUT,141717.7,0.0,0.0,1229375.4,1371093.1,14,0
CASH_IN,198680.4,136670.0,335350.4,1909431.0,1710750.6,16,0
CASH_IN,169131.16,21957.0,191088.16,34996.46,0.0,22,0
CASH_IN,84772.27,115154.0,199926.27,379841.9,295069.62,19,0
CASH_IN,575793.3,629355.06,1205148.4,2369160.8,1793367.5,20,0
CASH_OUT,263050.1,100016.0,0.0,431995.47,695045.56,19,0
CASH_OUT,401106.56,10688.0,0.0,850575.06,1251681.6,12,0
PAYMENT,37122.81,79542.0,42419.19,0.0,0.0,18,0
CASH_OUT,171111.88,540524.0,369412.12,59991.16,231103.05,13,0
CASH_OUT,190703.55,49575.0,0.0,680639.5,871343.0,18,0
CASH_OUT,140910.7,0.0,0.0,205761.6,346672.28,15,0
CASH_OUT,214549.4,24719.0,0.0,135710.28,350259.7,16,0
TRANSFER,2630670.0,0.0,0.0,3724898.8,6355569.0,15,0
CASH_OUT,38220.9,100218.0,61997.1,14882.38,53103.28,18,0
PAYMENT,15942.13,211658.0,195715.88,0.0,0.0,20,0
CASH_OUT,16142.32,651.0,0.0,71315.47,87457.8,9,0
PAYMENT,11097.48,160319.6,149222.12,0.0,0.0,12,0
CASH_OUT,342376.16,0.0,0.0,474401.84,816778.0,16,0
TRANSFER,491753.7,0.0,0.0,741950.0,1233703.6,13,0
CASH_OUT,7359.46,52039.0,44679.54,13967.53,21326.99,14,0
CASH_OUT,24841.63,0.0,0.0,199174.73,224016.36,13,0
CASH_IN,140491.2,10014166.0,10154658.0,324067.3,183576.11,18,0
TRANSFER,152908.12,21549.0,0.0,1138474.5,1291382.6,15,0
CASH_OUT,67453.52,21223.0,0.0,634323.1,701776.6,19,0
CASH_IN,359746.97,106976.21,466723.2,378760.0,19013.02,13,0
CASH_OUT,35472.69,21644.0,0.0,4594.11,40066.8,18,0
CASH_IN,119029.65,3707990.0,3827019.5,2653615.8,2534586.2,22,0
CASH_IN,104835.73,21221.0,126056.73,3952269.0,3847433.2,20,0
PAYMENT,12560.97,0.0,0.0,0.0,0.0,12,0
CASH_OUT,192389.19,14576.0,0.0,0.0,62728.17,9,0
CASH_OUT,350259.44,300482.0,0.0,7594.84,357854.28,19,0
PAYMENT,11770.18,26068.0,14297.82,0.0,0.0,18,0
CASH_OUT,269586.16,5013.0,0.0,0.0,269586.16,14,0
CASH_OUT,261968.11,358.0,0.0,40684.96,302653.06,19,0
CASH_OUT,230808.94,11052.0,0.0,0.0,230808.94,18,0
CASH_IN,475805.88,31845.57,507651.47,657941.25,182135.33,12,0
CASH_IN,43910.04,20394.0,64304.04,101362.87,57452.83,18,0
PAYMENT,28599.58,41667.96,13068.37,0.0,0.0,12,0
TRANSFER,397309.7,209.0,0.0,3246907.5,3489392.8,8,0
CASH_OUT,630634.0,18983.0,0.0,186133.48,816767.5,12,0
CASH_OUT,206257.56,6052.0,0.0,199834.27,406091.84,14,0
CASH_OUT,252685.69,0.0,0.0,2034616.5,2287302.2,14,0
CASH_OUT,180580.61,267201.0,86620.39,349968.7,530549.3,12,0
CASH_IN,10616.23,7382096.5,7392712.5,698118.56,687502.4,13,0
TRANSFER,1874505.4,0.0,0.0,2029128.2,3903633.5,17,0
CASH_OUT,212067.38,107769.0,0.0,4666469.0,4878536.5,13,0
PAYMENT,12875.3,0.0,0.0,0.0,0.0,20,0
PAYMENT,13041.1,0.0,0.0,0.0,0.0,17,0
TRANSFER,1502479.6,15433.0,0.0,0.0,1502479.6,11,0
CASH_IN,73548.12,7471.0,81019.12,396310.8,322762.7,14,0
CASH_OUT,246408.97,34010.0,0.0,17503386.0,17749796.0,19,0
PAYMENT,5616.18,4108.0,0.0,0.0,0.0,20,0
PAYMENT,15546.27,0.0,0.0,0.0,0.0,18,0
DEBIT,2273.39,144.0,0.0,82879.18,85152.57,11,0
CASH_IN,19839.23,9786144.0,9805984.0,3111770.2,3091931.0,17,0
CASH_IN,104317.33,17.0,104334.33,109630.29,5312.95,14,0
CASH_OUT,289850.88,1522.0,0.0,368613.06,658463.94,18,0
CASH_OUT,192552.7,5048.0,0.0,4663202.5,4855755.5,20,0
CASH_OUT,359659.38,90358.0,0.0,0.0,359659.38,13,0
PAYMENT,10315.25,11619.0,1303.75,0.0,0.0,14,0
PAYMENT,397.2,0.0,0.0,0.0,0.0,22,0
PAYMENT,50594.85,0.0,0.0,0.0,0.0,14,0
TRANSFER,1033355.4,17765.0,0.0,4115092.2,5148447.5,18,0
CASH_OUT,38428.95,0.0,0.0,69848.06,76791.92,16,0
PAYMENT,3550.37,19287.49,15737.12,0.0,0.0,18,0
PAYMENT,3957.01,195.0,0.0,0.0,0.0,23,0
PAYMENT,18100.88,0.0,0.0,0.0,0.0,13,0
PAYMENT,4334.92,754455.5,750120.56,0.0,0.0,19,0
PAYMENT,11008.49,502691.0,491682.5,0.0,0.0,21,0
CASH_OUT,594790.6,34907.0,0.0,0.0,594790.6,12,0
PAYMENT,9604.03,0.0,0.0,0.0,0.0,17,0
PAYMENT,11260.3,0.0,0.0,0.0,0.0,10,0
PAYMENT,4249.0,1046.0,0.0,0.0,0.0,0,0
CASH_IN,165001.1,878378.6,1043379.75,2638216.8,2473215.8,19,0
CASH_OUT,281852.5,0.0,0.0,3140293.5,3422146.0,13,0
CASH_OUT,227538.66,100184.0,0.0,1432588.0,1660126.8,16,0
CASH_IN,315716.03,6508525.0,6824241.0,1324313.0,1008597.0,11,0
CASH_OUT,131516.69,0.0,0.0,2327239.5,2458756.0,17,0
TRANSFER,432402.44,61320.0,0.0,559676.6,992079.06,15,0
CASH_OUT,191536.47,0.0,0.0,1280530.9,1472067.4,16,0
PAYMENT,6117.59,619853.4,613735.8,0.0,0.0,17,0
TRANSFER,3196.81,0.0,0.0,1359577.1,1362773.9,13,0
CASH_OUT,47262.77,110292.0,63029.23,1058307.5,1105570.2,13,0
CASH_OUT,68397.36,304363.0,235965.64,490558.72,558956.06,19,0
CASH_OUT,72337.68,195657.0,123319.32,16324866.0,16397204.0,21,0
CASH_OUT,178422.14,0.0,0.0,340216.06,518638.2,14,0
TRANSFER,1461571.9,0.0,0.0,1617481.4,3079053.2,22,0
CASH_OUT,16532.7,74.0,0.0,3170987.5,3187520.0,11,0
CASH_IN,180435.23,397.0,180832.23,350169.53,169734.3,13,0
PAYMENT,4581.05,51783.0,47201.95,0.0,0.0,23,0
PAYMENT,984.64,0.0,0.0,0.0,0.0,12,0
PAYMENT,24642.56,20447.0,0.0,0.0,0.0,0,0
CASH_IN,74909.43,8844481.0,8919390.0,670969.75,596060.3,13,0
CASH_IN,170943.83,4085772.5,4256716.0,1524752.0,1353808.1,12,0
PAYMENT,4778.7,22276.0,17497.3,0.0,0.0,13,0
CASH_OUT,54027.26,61879.0,7851.74,0.0,54027.26,19,0
PAYMENT,6203.08,135848.45,129645.36,0.0,0.0,19,0
CASH_OUT,133845.61,0.0,0.0,6392484.5,6526330.0,19,0
CASH_OUT,100860.44,0.0,0.0,4131064.2,4231925.0,15,0
PAYMENT,20216.04,1087.0,0.0,0.0,0.0,14,0
CASH_IN,118608.83,2487759.0,2606367.8,276954.28,158345.45,17,0
CASH_OUT,101919.42,0.0,0.0,2458713.2,2560632.8,17,0
CASH_IN,204465.2,1645585.4,1850050.6,313965.84,109500.64,13,0
CASH_OUT,28897.47,0.0,0.0,3139204.2,3168101.8,14,0
PAYMENT,3235.18,0.0,0.0,0.0,0.0,16,0
CASH_IN,113422.84,107462.0,220884.84,0.0,0.0,21,0
CASH_IN,241345.25,3961060.8,4202406.0,7227382.0,6986037.0,18,0
CASH_OUT,184323.88,9829.44,0.0,1489644.8,1673968.6,12,0
PAYMENT,10018.17,0.0,0.0,0.0,0.0,19,0
CASH_OUT,276567.16,582.0,0.0,0.0,276567.16,17,0
CASH_OUT,442947.22,0.0,0.0,1046888.75,1489836.0,13,0
CASH_OUT,98579.94,0.0,0.0,237813.94,336393.88,13,0
CASH_OUT,214241.64,182172.0,0.0,108446.18,322687.8,10,0
CASH_IN,476124.62,11275.0,487399.62,0.0,0.0,15,0
PAYMENT,2101.31,151568.0,149466.69,0.0,0.0,21,0
CASH_OUT,344131.6,0.0,0.0,1516562.9,1860694.4,15,0
PAYMENT,1086.55,11237.0,10150.45,0.0,0.0,19,0
PAYMENT,35059.99,43849.82,8789.83,0.0,0.0,11,0
PAYMENT,5590.93,687.0,0.0,0.0,0.0,20,0
PAYMENT,20195.24,254524.0,234328.77,0.0,0.0,14,0
CASH_IN,7320.72,826585.94,833906.6,182673.95,175353.23,11,0
PAYMENT,7380.54,0.0,0.0,0.0,0.0,17,0
CASH_OUT,19648.65,18095.0,0.0,196531.22,216179.88,18,0
CASH_OUT,270938.28,0.0,0.0,414483.47,685421.75,13,0
PAYMENT,27586.47,1386.48,0.0,0.0,0.0,12,0
PAYMENT,6630.17,57193.0,50562.83,0.0,0.0,22,0
CASH_OUT,485315.25,0.0,0.0,1939549.0,2424864.2,12,0
PAYMENT,4682.07,0.0,0.0,0.0,0.0,18,0
TRANSFER,319540.66,60854.0,0.0,0.0,319540.66,18,0
CASH_IN,481326.4,4088782.2,4570108.5,602153.8,120827.43,12,0
PAYMENT,12234.29,221108.27,208873.98,0.0,0.0,18,0
TRANSFER,460736.66,0.0,0.0,956065.75,1416802.4,22,0
CASH_OUT,326359.34,30072.0,0.0,959896.4,1286255.8,18,0
CASH_OUT,151402.14,0.0,0.0,153967.62,305369.75,10,0
CASH_OUT,273908.78,30136.0,0.0,151201.3,425110.1,10,0
PAYMENT,35624.05,244866.89,209242.84,0.0,0.0,1,0
PAYMENT,8168.55,10600.0,2431.45,0.0,0.0,19,0
CASH_OUT,236641.23,13295.0,0.0,630755.75,867396.94,15,0
CASH_OUT,180787.05,0.0,0.0,831982.3,1012769.4,19,0
CASH_OUT,15148.34,0.0,0.0,22960.32,38108.66,17,0
CASH_OUT,171587.66,20411.0,0.0,474049.75,928374.0,13,0
CASH_IN,170432.34,7877248.0,8047680.5,2423839.8,2253407.2,12,0
PAYMENT,3186.46,10031.0,6844.54,0.0,0.0,22,0
CASH_IN,58578.69,3688.0,62266.69,0.0,0.0,23,0
CASH_IN,74333.48,1636183.9,1710517.4,473200.72,398867.22,15,0
CASH_IN,50904.48,14942180.0,14993085.0,367251.8,316347.34,14,0
PAYMENT,13691.77,0.0,0.0,0.0,0.0,20,0
CASH_IN,393255.28,2261760.8,2655016.0,9861394.0,9503112.0,16,0
CASH_OUT,99199.53,0.0,0.0,522289.75,399329.9,9,0
PAYMENT,5838.22,25292.0,19453.78,0.0,0.0,14,0
CASH_OUT,318683.44,0.0,0.0,1135367.6,1454051.0,19,0
CASH_IN,167438.6,7528232.0,7695670.5,260181.73,92743.14,20,0
PAYMENT,8895.61,85.0,0.0,0.0,0.0,20,0
